agent_id,time_step,vertex_index
176,0,1006
176,1,1007
176,2,1008
176,3,976
176,4,944
176,5,912
176,6,880
176,7,848
176,8,816
176,9,784
176,10,752
176,11,720
176,12,688
176,13,656
176,14,624
176,15,592
176,16,560
176,17,528
176,18,496
176,19,464
176,20,432
176,21,400
176,22,368
176,23,336
176,24,304
176,25,272
176,26,240
176,27,208
176,28,176
176,29,144
176,30,112
176,31,80
176,32,48
176,33,16
176,34,15
177,0,655
177,1,654
177,2,622
177,3,621
177,4,620
177,5,588
177,6,587
177,7,555
177,8,523
177,9,491
178,0,466
178,1,498
178,2,497
178,3,496
178,4,528
178,5,527
178,6,559
178,7,558
178,8,557
178,9,589
178,10,621
178,11,653
178,12,685
178,13,717
178,14,749
178,15,781
178,16,813
178,17,845
178,18,877
178,19,909
178,20,941
179,0,311
179,1,310
179,2,342
179,3,341
179,4,340
179,5,339
179,6,371
179,7,370
179,8,369
179,9,368
179,10,400
179,11,432
179,12,431
179,13,463
179,14,462
179,15,461
179,16,460
179,17,459
179,18,491
179,19,490
179,20,489
179,21,521
179,22,520
179,23,519
179,24,518
179,25,517
179,26,516
180,0,89
180,1,88
180,2,87
180,3,119
180,4,151
180,5,150
180,6,149
180,7,181
180,8,213
180,9,212
180,10,211
180,11,210
180,12,209
180,13,208
180,14,207
180,15,206
180,16,205
180,17,204
180,18,203
180,19,202
180,20,201
180,21,200
180,22,199
180,23,231
180,24,230
181,0,93
181,1,94
181,2,126
181,3,127
181,4,159
181,5,158
181,6,157
181,7,189
181,8,221
181,9,253
181,10,285
181,11,317
181,12,349
181,13,381
181,14,413
181,15,445
181,16,477
181,17,478
181,18,510
181,19,542
181,20,574
181,21,606
181,22,607
182,0,762
182,1,794
182,2,793
182,3,825
182,4,824
182,5,823
182,6,822
182,7,821
182,8,820
182,9,819
182,10,818
182,11,817
182,12,816
182,13,815
182,14,783
182,15,782
182,16,750
183,0,364
183,1,396
183,2,428
183,3,460
183,4,492
183,5,493
183,6,494
184,0,450
184,1,451
184,2,419
184,3,420
184,4,421
184,5,422
184,6,423
184,7,424
184,8,392
184,9,393
184,10,394
184,11,362
184,12,363
184,13,364
184,14,332
184,15,333
184,16,334
184,17,335
184,18,336
184,19,304
184,20,305
184,21,306
184,22,338
184,23,339
184,24,340
184,25,308
184,26,309
184,27,277
184,28,245
184,29,213
184,30,181
184,31,149
184,32,117
184,33,85
184,34,86
184,35,54
185,0,907
185,1,875
185,2,876
185,3,877
185,4,878
185,5,879
185,6,880
185,7,848
185,8,849
185,9,817
185,10,818
185,11,786
185,12,754
185,13,722
185,14,690
185,15,691
185,16,659
185,17,627
185,18,595
185,19,563
186,0,136
186,1,137
186,2,105
186,3,106
186,4,74
186,5,42
186,6,10
186,7,11
186,8,12
186,9,13
186,10,45
186,11,46
186,12,47
186,13,48
186,14,49
186,15,50
186,16,51
186,17,52
186,18,84
186,19,85
186,20,86
186,21,54
186,22,22
187,0,1005
187,1,973
187,2,974
187,3,942
187,4,943
187,5,911
187,6,879
187,7,880
187,8,881
187,9,882
187,10,850
187,11,818
187,12,786
187,13,754
187,14,722
187,15,690
187,16,658
187,17,626
188,0,124
188,1,156
188,2,188
188,3,220
188,4,252
188,5,284
188,6,316
188,7,315
188,8,347
188,9,379
188,10,378
188,11,410
188,12,409
188,13,441
188,14,473
188,15,505
188,16,537
188,17,569
188,18,601
188,19,600
188,20,599
188,21,631
188,22,663
188,23,695
188,24,694
188,25,693
188,26,725
188,27,724
188,28,723
188,29,755
188,30,787
188,31,819
188,32,851
189,0,812
189,1,811
189,2,843
189,3,842
189,4,841
189,5,840
189,6,839
189,7,838
189,8,806
189,9,805
189,10,804
189,11,772
189,12,771
190,0,368
190,1,367
190,2,335
190,3,303
190,4,302
190,5,301
190,6,269
190,7,237
190,8,205
190,9,204
190,10,203
190,11,202
190,12,201
190,13,200
190,14,168
190,15,167
191,0,167
191,1,199
191,2,200
191,3,201
191,4,202
191,5,203
191,6,171
191,7,172
191,8,173
191,9,174
191,10,175
191,11,176
191,12,177
191,13,145
191,14,146
191,15,147
191,16,148
191,17,149
191,18,150
191,19,151
191,20,183
191,21,184
191,22,185
191,23,186
191,24,187
192,0,444
192,1,476
192,2,508
192,3,540
192,4,539
192,5,571
192,6,603
192,7,635
192,8,667
192,9,699
192,10,731
192,11,763
192,12,762
192,13,794
192,14,826
192,15,858
192,16,857
192,17,889
192,18,921
192,19,953
192,20,952
192,21,984
192,22,983
192,23,982
192,24,1014
192,25,1013
192,26,1012
192,27,980
192,28,948
192,29,947
192,30,915
192,31,914
192,32,913
192,33,912
192,34,911
192,35,910
192,36,909
192,37,908
192,38,940
192,39,939
192,40,938
192,41,906
192,42,905
192,43,904
192,44,903
192,45,902
192,46,901
192,47,900
192,48,868
192,49,867
192,50,866
192,51,865
192,52,864
193,0,585
193,1,586
193,2,587
193,3,619
193,4,651
193,5,683
193,6,715
193,7,747
193,8,779
193,9,811
193,10,843
193,11,875
193,12,907
193,13,939
193,14,971
193,15,1003
194,0,156
194,1,155
194,2,154
194,3,153
194,4,185
194,5,217
194,6,249
194,7,281
194,8,280
194,9,279
194,10,311
194,11,343
194,12,342
194,13,374
194,14,373
194,15,405
194,16,437
194,17,436
195,0,241
195,1,209
195,2,177
195,3,178
195,4,179
195,5,147
195,6,115
195,7,116
195,8,84
195,9,85
195,10,86
195,11,87
195,12,88
196,0,555
196,1,587
196,2,619
196,3,620
196,4,652
196,5,653
196,6,654
196,7,655
196,8,687
196,9,688
196,10,689
196,11,690
196,12,691
196,13,692
196,14,724
197,0,310
197,1,342
197,2,374
197,3,406
197,4,438
197,5,470
197,6,502
197,7,501
197,8,533
197,9,532
197,10,531
197,11,563
197,12,595
197,13,594
197,14,626
197,15,625
197,16,624
197,17,623
197,18,622
197,19,654
197,20,653
197,21,685
197,22,717
197,23,749
197,24,781
197,25,780
197,26,812
197,27,844
197,28,876
197,29,908
197,30,940
197,31,972
198,0,474
198,1,473
198,2,472
198,3,471
198,4,470
198,5,469
198,6,468
198,7,467
198,8,466
198,9,465
198,10,433
198,11,401
198,12,369
198,13,368
198,14,367
198,15,335
198,16,334
198,17,333
198,18,332
198,19,364
198,20,363
198,21,362
198,22,361
198,23,393
199,0,988
199,1,989
199,2,957
199,3,958
199,4,926
199,5,925
199,6,893
199,7,861
199,8,829
199,9,797
199,10,765
199,11,733
199,12,701
199,13,700
199,14,699
199,15,698
199,16,697
199,17,696
199,18,695
199,19,694
199,20,662
199,21,630
199,22,598
199,23,597
199,24,565
199,25,564
199,26,532
199,27,531
199,28,499
199,29,467
199,30,435
199,31,403
199,32,371
199,33,339
199,34,307
199,35,306
199,36,274
199,37,273
199,38,272
199,39,240
199,40,239
199,41,238
199,42,206
199,43,174
199,44,173
200,0,641
200,1,642
200,2,674
200,3,706
200,4,705
200,5,737
200,6,769
200,7,801
200,8,802
200,9,803
200,10,804
200,11,805
200,12,806
200,13,807
200,14,808
200,15,776
200,16,777
200,17,745
200,18,746
200,19,747
200,20,715
200,21,716
200,22,717
200,23,685
200,24,686
200,25,687
200,26,655
200,27,656
200,28,624
200,29,625
200,30,626
200,31,627
200,32,628
200,33,629
200,34,630
200,35,631
200,36,632
201,0,567
201,1,566
201,2,598
201,3,597
201,4,596
201,5,595
201,6,627
201,7,626
201,8,625
201,9,657
201,10,656
201,11,688
201,12,720
201,13,719
201,14,751
201,15,750
201,16,749
201,17,748
201,18,747
201,19,779
201,20,811
201,21,810
201,22,809
201,23,808
201,24,840
201,25,872
201,26,904
201,27,936
201,28,968
201,29,1000
201,30,999
201,31,998
201,32,966
202,0,743
202,1,742
202,2,710
202,3,678
202,4,646
202,5,614
202,6,613
202,7,581
202,8,549
202,9,517
202,10,485
202,11,453
202,12,421
202,13,422
202,14,390
202,15,358
202,16,326
202,17,294
202,18,293
202,19,261
202,20,229
202,21,197
202,22,165
202,23,133
202,24,101
203,0,701
203,1,700
203,2,732
203,3,731
203,4,763
203,5,795
203,6,827
203,7,859
203,8,891
203,9,923
203,10,955
203,11,987
203,12,1019
203,13,1018
203,14,986
203,15,954
203,16,953
203,17,952
203,18,951
203,19,983
203,20,982
203,21,1014
203,22,1013
203,23,981
203,24,949
203,25,948
203,26,947
203,27,946
203,28,945
203,29,944
203,30,943
203,31,942
203,32,910
203,33,909
203,34,908
203,35,876
203,36,875
203,37,874
203,38,873
203,39,841
203,40,809
203,41,810
204,0,746
204,1,714
204,2,713
204,3,681
204,4,649
204,5,617
204,6,616
204,7,615
204,8,614
204,9,613
204,10,581
204,11,549
204,12,548
204,13,516
204,14,484
204,15,483
204,16,451
204,17,419
204,18,387
204,19,355
204,20,323
204,21,291
204,22,259
204,23,227
204,24,226
204,25,194
204,26,162
204,27,130
204,28,98
205,0,851
205,1,852
205,2,884
205,3,885
205,4,886
205,5,887
205,6,888
205,7,889
205,8,890
205,9,891
205,10,892
206,0,960
206,1,961
206,2,929
206,3,897
206,4,898
206,5,866
206,6,834
206,7,802
206,8,770
206,9,771
206,10,772
206,11,740
206,12,708
206,13,709
206,14,710
206,15,678
206,16,646
206,17,614
206,18,615
206,19,583
207,0,501
207,1,533
207,2,565
207,3,597
207,4,598
207,5,599
207,6,631
207,7,663
208,0,855
208,1,823
208,2,824
208,3,825
208,4,826
208,5,827
208,6,828
208,7,796
208,8,797
208,9,798
209,0,740
209,1,741
209,2,709
209,3,677
209,4,678
209,5,646
209,6,647
209,7,648
209,8,616
209,9,584
209,10,585
209,11,553
209,12,521
209,13,522
209,14,523
209,15,491
209,16,492
209,17,493
209,18,461
209,19,429
209,20,430
209,21,398
209,22,366
209,23,367
209,24,335
210,0,75
210,1,107
210,2,139
210,3,171
210,4,170
210,5,202
210,6,234
210,7,266
210,8,298
210,9,297
210,10,329
210,11,361
210,12,393
210,13,394
210,14,426
210,15,458
210,16,490
210,17,522
210,18,554
210,19,586
210,20,618
210,21,650
210,22,682
210,23,681
210,24,680
210,25,679
211,0,579
211,1,547
211,2,546
211,3,514
211,4,482
211,5,450
211,6,451
211,7,419
211,8,387
211,9,355
211,10,323
211,11,291
211,12,259
211,13,227
211,14,195
211,15,163
211,16,131
211,17,99
211,18,67
211,19,35
211,20,3
212,0,669
212,1,701
212,2,733
212,3,765
212,4,766
212,5,798
212,6,797
212,7,796
212,8,828
212,9,827
212,10,859
212,11,891
212,12,923
212,13,955
212,14,987
212,15,986
212,16,1018
212,17,1017
212,18,1016
212,19,984
212,20,983
212,21,982
212,22,981
212,23,980
212,24,948
212,25,947
212,26,946
212,27,945
212,28,913
212,29,912
212,30,911
212,31,910
212,32,942
212,33,941
212,34,973
212,35,972
212,36,1004
212,37,1003
212,38,1002
212,39,1001
212,40,1000
212,41,999
212,42,998
212,43,997
212,44,965
212,45,933
212,46,932
212,47,931
212,48,930
212,49,898
212,50,897
212,51,865
212,52,864
212,53,832
212,54,800
212,55,768
212,56,769
212,57,737
212,58,705
212,59,706
212,60,707
212,61,675
212,62,643
212,63,642
212,64,641
212,65,609
212,66,610
212,67,578
212,68,579
212,69,547
212,70,515
212,71,483
212,72,484
212,73,485
213,0,700
213,1,699
213,2,667
213,3,635
213,4,603
213,5,604
213,6,605
213,7,606
213,8,574
213,9,542
213,10,541
213,11,540
213,12,508
213,13,476
213,14,444
213,15,412
213,16,413
213,17,414
213,18,382
213,19,350
213,20,318
213,21,286
213,22,254
213,23,222
213,24,190
213,25,189
213,26,157
213,27,156
213,28,155
213,29,154
213,30,122
213,31,121
213,32,89
213,33,88
213,34,56
213,35,24
213,36,23
213,37,55
213,38,87
213,39,86
213,40,118
213,41,150
213,42,149
213,43,117
213,44,116
213,45,148
213,46,147
213,47,146
213,48,114
213,49,113
213,50,81
213,51,80
213,52,48
213,53,16
213,54,15
213,55,14
213,56,13
213,57,45
213,58,77
213,59,76
213,60,75
213,61,107
213,62,139
213,63,171
213,64,203
213,65,235
213,66,267
213,67,266
214,0,313
214,1,312
214,2,311
214,3,310
214,4,309
214,5,308
214,6,307
214,7,339
214,8,371
214,9,370
214,10,369
214,11,401
214,12,400
214,13,399
214,14,398
214,15,430
214,16,429
214,17,461
214,18,493
214,19,492
214,20,524
215,0,229
215,1,230
215,2,231
215,3,199
215,4,200
215,5,201
215,6,202
215,7,170
215,8,171
215,9,139
215,10,140
216,0,779
216,1,747
216,2,715
216,3,716
216,4,684
216,5,685
216,6,686
216,7,654
216,8,655
216,9,656
216,10,657
216,11,658
216,12,659
216,13,660
216,14,661
216,15,629
216,16,630
216,17,598
216,18,566
216,19,534
216,20,535
216,21,536
216,22,504
216,23,505
216,24,506
216,25,474
216,26,442
216,27,443
216,28,444
216,29,412
216,30,380
216,31,348
216,32,316
216,33,284
216,34,252
216,35,220
216,36,188
217,0,240
217,1,241
217,2,242
217,3,274
217,4,306
217,5,338
217,6,339
217,7,340
217,8,341
217,9,373
217,10,374
217,11,406
218,0,958
218,1,926
218,2,925
218,3,893
218,4,861
218,5,829
218,6,797
218,7,765
218,8,733
218,9,701
218,10,669
218,11,637
218,12,605
218,13,573
218,14,541
218,15,509
218,16,510
218,17,478
218,18,477
218,19,476
218,20,444
218,21,412
218,22,380
218,23,348
218,24,347
218,25,315
218,26,283
218,27,251
219,0,771
219,1,739
219,2,740
219,3,741
219,4,742
219,5,710
219,6,711
219,7,679
219,8,680
219,9,648
219,10,616
219,11,584
219,12,585
219,13,586
219,14,587
219,15,555
219,16,523
219,17,491
219,18,492
219,19,493
219,20,494
219,21,462
219,22,430
219,23,398
219,24,366
219,25,367
219,26,335
219,27,303
219,28,304
219,29,305
219,30,273
219,31,241
219,32,242
219,33,243
219,34,244
219,35,245
219,36,246
220,0,909
220,1,908
220,2,907
220,3,906
220,4,874
220,5,842
220,6,810
220,7,778
220,8,746
220,9,714
220,10,713
220,11,681
220,12,649
220,13,648
220,14,647
220,15,615
220,16,614
220,17,613
221,0,305
221,1,304
221,2,303
221,3,302
221,4,301
221,5,333
221,6,332
221,7,364
221,8,363
221,9,362
221,10,361
221,11,393
221,12,392
221,13,424
221,14,423
221,15,422
221,16,454
221,17,453
221,18,485
221,19,517
221,20,516
221,21,515
221,22,514
221,23,546
221,24,578
221,25,610
221,26,642
222,0,574
222,1,575
222,2,607
222,3,639
222,4,671
222,5,670
222,6,669
222,7,668
222,8,700
222,9,732
222,10,733
222,11,734
222,12,766
222,13,798
222,14,830
222,15,862
222,16,894
222,17,893
222,18,925
222,19,924
222,20,956
222,21,955
222,22,954
222,23,953
222,24,952
222,25,984
222,26,983
222,27,982
222,28,981
222,29,949
222,30,948
222,31,916
222,32,915
222,33,914
222,34,913
222,35,912
222,36,911
222,37,910
222,38,909
222,39,908
222,40,907
222,41,906
222,42,905
222,43,873
222,44,872
222,45,840
222,46,808
222,47,776
222,48,775
222,49,743
222,50,711
222,51,710
222,52,678
222,53,677
222,54,645
222,55,613
222,56,612
222,57,580
222,58,548
222,59,516
222,60,517
223,0,538
223,1,537
223,2,505
223,3,473
223,4,441
223,5,409
223,6,377
223,7,345
223,8,313
223,9,281
223,10,249
223,11,217
223,12,216
223,13,184
224,0,992
224,1,993
224,2,961
224,3,962
224,4,963
224,5,931
224,6,932
224,7,900
224,8,901
224,9,869
224,10,870
224,11,838
224,12,806
224,13,807
224,14,775
224,15,776
224,16,777
224,17,745
224,18,746
224,19,747
224,20,715
224,21,683
224,22,684
224,23,685
224,24,653
224,25,621
224,26,589
224,27,557
224,28,558
224,29,526
224,30,494
224,31,462
224,32,430
224,33,431
224,34,399
224,35,367
224,36,368
224,37,336
224,38,304
224,39,272
224,40,273
224,41,274
224,42,242
224,43,210
224,44,211
224,45,179
224,46,147
224,47,148
225,0,317
225,1,316
225,2,348
225,3,347
225,4,346
225,5,345
225,6,313
225,7,312
225,8,311
225,9,310
225,10,309
225,11,308
225,12,307
225,13,306
225,14,305
225,15,304
225,16,303
225,17,302
225,18,301
225,19,333
225,20,332
225,21,331
225,22,330
225,23,329
225,24,328
225,25,327
225,26,326
225,27,294
226,0,236
226,1,237
226,2,269
226,3,301
226,4,302
226,5,334
226,6,366
226,7,398
226,8,399
226,9,431
226,10,432
226,11,464
226,12,496
226,13,528
226,14,560
226,15,592
226,16,624
226,17,625
226,18,657
227,0,289
227,1,290
227,2,322
227,3,323
227,4,324
227,5,325
227,6,326
227,7,327
227,8,328
227,9,329
227,10,330
227,11,362
227,12,394
227,13,426
227,14,458
227,15,490
228,0,510
228,1,509
228,2,508
228,3,507
228,4,506
228,5,505
228,6,504
228,7,503
228,8,502
228,9,501
228,10,469
228,11,468
228,12,467
228,13,466
228,14,465
228,15,464
228,16,463
228,17,462
228,18,461
228,19,460
228,20,459
229,0,629
229,1,597
229,2,565
229,3,533
229,4,501
229,5,502
229,6,470
229,7,471
229,8,439
229,9,407
229,10,408
229,11,376
229,12,344
229,13,345
230,0,417
230,1,418
230,2,450
230,3,451
230,4,483
230,5,515
230,6,516
230,7,517
230,8,518
230,9,519
230,10,520
230,11,552
230,12,584
230,13,585
230,14,617
230,15,649
230,16,681
230,17,682
230,18,714
230,19,715
230,20,716
230,21,717
230,22,749
230,23,750
230,24,782
230,25,783
230,26,815
230,27,847
230,28,848
230,29,880
230,30,912
230,31,944
231,0,110
231,1,142
231,2,174
231,3,206
231,4,207
231,5,239
231,6,240
231,7,272
231,8,273
231,9,274
231,10,306
231,11,338
231,12,339
231,13,371
231,14,403
231,15,402
231,16,434
231,17,466
231,18,498
231,19,499
231,20,531
231,21,532
231,22,564
231,23,565
231,24,566
231,25,567
231,26,599
231,27,631
231,28,663
231,29,695
232,0,940
232,1,941
232,2,942
232,3,910
232,4,878
232,5,879
232,6,847
232,7,815
232,8,816
232,9,784
232,10,752
232,11,720
232,12,721
232,13,689
232,14,657
232,15,625
232,16,626
232,17,594
232,18,595
232,19,596
232,20,597
232,21,598
232,22,566
232,23,534
232,24,535
232,25,503
232,26,504
232,27,505
232,28,506
232,29,507
232,30,508
232,31,509
232,32,510
232,33,511
233,0,132
233,1,164
233,2,165
233,3,166
233,4,167
233,5,135
233,6,136
233,7,137
233,8,138
233,9,170
233,10,171
233,11,172
233,12,204
233,13,236
233,14,237
233,15,269
233,16,301
233,17,302
233,18,334
233,19,366
233,20,367
233,21,399
233,22,400
233,23,401
233,24,402
233,25,434
234,0,842
234,1,843
234,2,844
234,3,812
234,4,780
234,5,748
234,6,716
234,7,684
234,8,652
234,9,620
234,10,588
234,11,556
234,12,557
234,13,558
234,14,526
234,15,494
234,16,462
234,17,463
234,18,431
234,19,432
234,20,433
234,21,434
234,22,435
234,23,436
234,24,437
234,25,438
235,0,927
235,1,959
235,2,958
235,3,957
235,4,956
235,5,955
235,6,954
235,7,922
235,8,921
235,9,920
235,10,919
235,11,887
235,12,886
235,13,885
235,14,884
235,15,916
235,16,948
235,17,980
235,18,979
235,19,978
235,20,977
235,21,976
235,22,1008
235,23,1007
235,24,1006
235,25,1005
235,26,1004
235,27,972
235,28,940
235,29,939
235,30,938
235,31,906
235,32,874
235,33,842
235,34,841
235,35,840
235,36,839
235,37,838
235,38,837
235,39,805
236,0,891
236,1,859
236,2,827
236,3,795
236,4,763
236,5,731
236,6,699
236,7,698
236,8,666
236,9,665
236,10,664
236,11,663
236,12,662
236,13,661
236,14,629
236,15,628
236,16,596
236,17,595
236,18,594
236,19,562
236,20,561
237,0,924
237,1,892
237,2,893
237,3,894
237,4,862
237,5,830
237,6,798
237,7,766
237,8,734
237,9,733
237,10,701
237,11,669
237,12,637
237,13,605
237,14,573
237,15,541
237,16,509
237,17,477
237,18,445
237,19,413
237,20,414
237,21,382
237,22,350
237,23,318
237,24,286
237,25,254
237,26,253
237,27,252
237,28,220
237,29,188
237,30,156
237,31,124
237,32,92
237,33,93
237,34,61
237,35,29
237,36,30
238,0,464
238,1,432
238,2,433
238,3,401
238,4,402
238,5,403
238,6,404
238,7,405
238,8,373
238,9,374
238,10,375
238,11,343
238,12,311
238,13,279
238,14,280
238,15,281
238,16,249
238,17,217
238,18,218
238,19,186
238,20,154
238,21,122
239,0,957
239,1,956
239,2,924
239,3,892
239,4,891
239,5,859
239,6,858
239,7,826
239,8,794
239,9,762
239,10,730
239,11,698
239,12,666
239,13,665
239,14,633
239,15,601
239,16,569
239,17,537
239,18,505
239,19,473
239,20,441
239,21,409
239,22,377
239,23,345
239,24,344
239,25,312
239,26,280
239,27,281
240,0,511
240,1,510
240,2,542
240,3,574
240,4,575
240,5,607
240,6,606
240,7,605
240,8,604
240,9,603
240,10,635
240,11,667
240,12,699
240,13,731
240,14,763
240,15,795
240,16,827
240,17,859
240,18,891
240,19,923
240,20,955
241,0,261
241,1,293
241,2,325
241,3,326
241,4,358
241,5,390
241,6,422
241,7,454
241,8,486
241,9,518
241,10,550
241,11,551
241,12,583
241,13,615
241,14,647
241,15,679
241,16,711
241,17,743
241,18,775
241,19,807
241,20,806
241,21,838
241,22,870
241,23,902
241,24,934
242,0,40
242,1,8
242,2,9
242,3,10
242,4,42
242,5,43
242,6,75
242,7,76
242,8,108
242,9,109
242,10,141
242,11,173
242,12,174
242,13,206
242,14,207
242,15,208
242,16,209
242,17,241
242,18,242
242,19,243
242,20,244
242,21,276
242,22,277
242,23,278
242,24,279
242,25,280
242,26,312
242,27,344
242,28,376
242,29,408
242,30,440
242,31,472
242,32,504
242,33,536
242,34,568
242,35,600
242,36,632
242,37,664
242,38,696
242,39,728
242,40,760
242,41,792
242,42,824
243,0,324
243,1,325
243,2,293
243,3,294
243,4,295
243,5,263
243,6,264
243,7,265
243,8,266
243,9,234
243,10,202
243,11,170
243,12,171
243,13,172
243,14,140
243,15,108
243,16,109
243,17,77
243,18,78
243,19,46
243,20,47
243,21,48
244,0,581
244,1,613
244,2,645
244,3,646
244,4,647
244,5,648
244,6,649
244,7,681
244,8,682
244,9,714
244,10,715
244,11,716
244,12,717
244,13,749
244,14,750
244,15,751
244,16,752
244,17,753
244,18,785
245,0,1017
245,1,985
245,2,953
245,3,921
245,4,920
245,5,919
245,6,887
245,7,886
245,8,885
245,9,884
245,10,883
245,11,882
245,12,914
245,13,913
245,14,912
245,15,911
245,16,910
245,17,909
245,18,908
245,19,907
245,20,875
245,21,843
245,22,842
245,23,841
245,24,840
245,25,808
245,26,776
245,27,744
245,28,712
245,29,680
245,30,679
245,31,647
245,32,646
245,33,614
245,34,613
245,35,612
245,36,580
245,37,548
245,38,516
245,39,484
245,40,483
245,41,482
245,42,450
245,43,449
245,44,417
246,0,6
246,1,5
246,2,4
246,3,36
246,4,68
246,5,100
246,6,132
246,7,131
246,8,163
246,9,195
246,10,227
246,11,226
246,12,225
246,13,257
246,14,256
246,15,288
246,16,320
246,17,321
246,18,353
246,19,385
246,20,417
246,21,449
246,22,481
246,23,482
246,24,483
246,25,484
246,26,485
246,27,486
246,28,487
246,29,519
246,30,551
246,31,583
246,32,584
246,33,585
246,34,617
246,35,618
246,36,650
246,37,682
246,38,683
246,39,715
247,0,834
247,1,835
247,2,836
247,3,837
247,4,838
247,5,839
247,6,840
247,7,808
247,8,809
247,9,810
247,10,811
247,11,812
247,12,813
247,13,814
247,14,815
247,15,816
247,16,817
247,17,818
247,18,819
247,19,820
247,20,821
248,0,562
248,1,561
248,2,529
248,3,528
248,4,496
248,5,464
248,6,463
248,7,431
248,8,430
248,9,429
248,10,428
248,11,396
248,12,364
248,13,363
248,14,331
248,15,330
248,16,298
248,17,297
248,18,265
248,19,264
248,20,263
248,21,231
248,22,199
248,23,167
248,24,135
248,25,134
248,26,133
248,27,132
248,28,131
249,0,278
249,1,277
249,2,276
249,3,244
249,4,212
249,5,211
249,6,179
249,7,178
249,8,177
249,9,176
249,10,175
249,11,174
249,12,142
249,13,141
249,14,109
249,15,108
249,16,107
249,17,106
249,18,105
249,19,104
249,20,103
249,21,102
249,22,101
249,23,69
249,24,68
250,0,177
250,1,178
250,2,210
250,3,242
250,4,274
250,5,306
250,6,307
250,7,339
250,8,371
250,9,403
250,10,404
250,11,436
250,12,437
250,13,469
250,14,470
250,15,502
250,16,534
250,17,566
250,18,598
250,19,630
250,20,662
250,21,661
250,22,660
250,23,659
250,24,658
250,25,657
250,26,689
250,27,721
250,28,753
250,29,752
250,30,751
250,31,783
250,32,782
250,33,781
251,0,379
251,1,380
251,2,412
251,3,444
251,4,445
251,5,477
251,6,509
251,7,541
251,8,573
251,9,605
251,10,637
251,11,669
251,12,701
251,13,733
251,14,765
251,15,797
251,16,829
251,17,861
252,0,173
252,1,205
252,2,237
252,3,269
252,4,301
252,5,333
252,6,334
252,7,335
252,8,336
252,9,368
252,10,400
252,11,432
252,12,433
252,13,434
252,14,435
252,15,467
252,16,499
252,17,531
252,18,563
252,19,595
252,20,627
252,21,628
252,22,629
252,23,661
252,24,693
252,25,725
252,26,757
252,27,758
253,0,344
253,1,345
253,2,346
253,3,347
253,4,348
253,5,349
253,6,317
254,0,204
254,1,203
254,2,235
254,3,267
254,4,299
254,5,298
254,6,330
254,7,362
254,8,394
254,9,426
254,10,458
254,11,490
254,12,491
254,13,492
254,14,524
254,15,556
254,16,588
254,17,620
255,0,785
255,1,753
255,2,721
255,3,689
255,4,690
255,5,691
255,6,692
255,7,693
255,8,694
255,9,695
255,10,696
255,11,697
255,12,698
255,13,730
255,14,762
255,15,763
255,16,795
255,17,796
255,18,797
256,0,616
256,1,617
256,2,649
256,3,650
256,4,682
256,5,714
256,6,746
256,7,778
256,8,810
256,9,842
256,10,874
256,11,906
256,12,907
257,0,45
257,1,77
257,2,109
257,3,141
257,4,142
257,5,174
257,6,175
257,7,176
257,8,208
257,9,240
257,10,272
257,11,304
257,12,336
257,13,368
257,14,400
257,15,432
257,16,464
257,17,496
257,18,528
257,19,560
257,20,592
257,21,624
257,22,656
257,23,688
257,24,720
257,25,752
257,26,784
257,27,816
257,28,848
257,29,880
257,30,912
257,31,944
257,32,976
257,33,1008
257,34,1007
258,0,796
258,1,795
258,2,763
258,3,762
258,4,730
258,5,698
258,6,697
258,7,665
258,8,633
258,9,632
258,10,631
258,11,630
258,12,598
258,13,566
258,14,534
258,15,502
258,16,470
258,17,469
258,18,437
258,19,405
258,20,373
258,21,374
258,22,342
259,0,23
259,1,55
259,2,54
259,3,86
259,4,118
259,5,150
259,6,149
259,7,117
259,8,116
259,9,115
259,10,114
259,11,113
259,12,81
259,13,49
259,14,48
259,15,16
259,16,15
259,17,14
259,18,46
259,19,45
259,20,77
259,21,76
259,22,75
259,23,74
259,24,73
259,25,105
259,26,104
259,27,103
259,28,102
259,29,70
259,30,69
259,31,68
259,32,100
259,33,132
259,34,131
259,35,163
259,36,162
259,37,194
259,38,226
259,39,225
259,40,257
259,41,289
259,42,321
259,43,322
259,44,354
259,45,355
259,46,356
259,47,388
259,48,420
259,49,419
259,50,418
259,51,450
259,52,482
259,53,514
259,54,546
259,55,578
259,56,610
259,57,609
259,58,641
259,59,673
259,60,705
259,61,737
259,62,736
259,63,768
259,64,800
259,65,832
259,66,864
259,67,896
259,68,928
259,69,960
259,70,992
260,0,0
260,1,32
260,2,64
260,3,65
260,4,66
260,5,98
260,6,99
260,7,100
260,8,101
260,9,133
260,10,134
260,11,166
260,12,167
260,13,168
260,14,136
261,0,38
261,1,70
261,2,102
261,3,134
261,4,135
261,5,136
261,6,137
261,7,138
261,8,139
261,9,140
261,10,108
261,11,76
261,12,77
261,13,45
261,14,46
261,15,14
261,16,15
261,17,16
261,18,48
261,19,80
261,20,81
261,21,113
261,22,114
261,23,115
261,24,116
261,25,117
261,26,118
261,27,119
261,28,120
261,29,121
261,30,122
261,31,123
261,32,124
261,33,156
261,34,157
261,35,189
261,36,190
261,37,191
261,38,223
261,39,255
261,40,287
261,41,319
262,0,556
262,1,588
262,2,587
262,3,586
262,4,585
263,0,386
263,1,385
263,2,417
263,3,449
263,4,481
263,5,482
